timestamp,station_code,station_name,crowd_count,congestion_level
2026-07-28 14:00:00,NDLS,New Delhi,3334,medium
2026-07-28 15:00:00,NDLS,New Delhi,2763,medium
2026-07-28 16:00:00,NDLS,New Delhi,2519,medium
2026-07-28 17:00:00,NDLS,New Delhi,3785,high
2026-07-28 18:00:00,NDLS,New Delhi,5774,high
2026-07-28 19:00:00,NDLS,New Delhi,4970,high
2026-07-28 20:00:00,NDLS,New Delhi,5696,high
2026-07-28 21:00:00,NDLS,New Delhi,3931,high
2026-07-28 22:00:00,NDLS,New Delhi,2520,medium
2026-07-28 23:00:00,NDLS,New Delhi,1481,low
2026-07-29 00:00:00,NDLS,New Delhi,673,low
2026-07-29 01:00:00,NDLS,New Delhi,389,low
2026-07-29 02:00:00,NDLS,New Delhi,1072,low
2026-07-29 03:00:00,NDLS,New Delhi,1058,low
2026-07-29 04:00:00,NDLS,New Delhi,544,low
2026-07-29 05:00:00,NDLS,New Delhi,490,low
2026-07-29 06:00:00,NDLS,New Delhi,2864,medium
2026-07-29 07:00:00,NDLS,New Delhi,4509,high
2026-07-29 08:00:00,NDLS,New Delhi,5494,high
2026-07-29 09:00:00,NDLS,New Delhi,4890,high
2026-07-29 10:00:00,NDLS,New Delhi,3039,medium
2026-07-29 11:00:00,NDLS,New Delhi,4023,high
2026-07-29 12:00:00,NDLS,New Delhi,3178,medium
2026-07-29 13:00:00,NDLS,New Delhi,3073,medium
2026-07-29 14:00:00,NDLS,New Delhi,3079,medium
2026-07-29 15:00:00,NDLS,New Delhi,2784,medium
2026-07-29 16:00:00,NDLS,New Delhi,2503,medium
2026-07-29 17:00:00,NDLS,New Delhi,3755,high
2026-07-29 18:00:00,NDLS,New Delhi,5287,high
2026-07-29 19:00:00,NDLS,New Delhi,5246,high
2026-07-29 20:00:00,NDLS,New Delhi,5124,high
2026-07-29 21:00:00,NDLS,New Delhi,3646,high
2026-07-29 22:00:00,NDLS,New Delhi,3072,medium
2026-07-29 23:00:00,NDLS,New Delhi,677,low
2026-07-30 00:00:00,NDLS,New Delhi,1162,low
2026-07-30 01:00:00,NDLS,New Delhi,1760,low
2026-07-30 02:00:00,NDLS,New Delhi,656,low
2026-07-30 03:00:00,NDLS,New Delhi,960,low
2026-07-30 04:00:00,NDLS,New Delhi,359,low
2026-07-30 05:00:00,NDLS,New Delhi,525,low
2026-07-30 06:00:00,NDLS,New Delhi,2903,medium
2026-07-30 07:00:00,NDLS,New Delhi,4626,high
2026-07-30 08:00:00,NDLS,New Delhi,5610,high
2026-07-30 09:00:00,NDLS,New Delhi,5521,high
2026-07-30 10:00:00,NDLS,New Delhi,2702,medium
2026-07-30 11:00:00,NDLS,New Delhi,2750,medium
2026-07-30 12:00:00,NDLS,New Delhi,3400,high
2026-07-30 13:00:00,NDLS,New Delhi,3886,high
2026-07-30 14:00:00,NDLS,New Delhi,2228,medium
2026-07-30 15:00:00,NDLS,New Delhi,3084,medium
2026-07-30 16:00:00,NDLS,New Delhi,2850,medium
2026-07-30 17:00:00,NDLS,New Delhi,4683,high
2026-07-30 18:00:00,NDLS,New Delhi,5054,high
2026-07-30 19:00:00,NDLS,New Delhi,4921,high
2026-07-30 20:00:00,NDLS,New Delhi,4989,high
2026-07-30 21:00:00,NDLS,New Delhi,3713,high
2026-07-30 22:00:00,NDLS,New Delhi,2307,medium
2026-07-30 23:00:00,NDLS,New Delhi,866,low
2026-07-31 00:00:00,NDLS,New Delhi,875,low
2026-07-31 01:00:00,NDLS,New Delhi,1653,low
2026-07-31 02:00:00,NDLS,New Delhi,950,low
2026-07-31 03:00:00,NDLS,New Delhi,1342,low
2026-07-31 04:00:00,NDLS,New Delhi,392,low
2026-07-31 05:00:00,NDLS,New Delhi,1133,low
2026-07-31 06:00:00,NDLS,New Delhi,2177,medium
2026-07-31 07:00:00,NDLS,New Delhi,4748,high
2026-07-31 08:00:00,NDLS,New Delhi,5326,high
2026-07-31 09:00:00,NDLS,New Delhi,4915,high
2026-07-31 10:00:00,NDLS,New Delhi,3054,medium
2026-07-31 11:00:00,NDLS,New Delhi,3507,high
2026-07-31 12:00:00,NDLS,New Delhi,3445,high
2026-07-31 13:00:00,NDLS,New Delhi,3916,high
2026-07-31 14:00:00,NDLS,New Delhi,2580,medium
2026-07-31 15:00:00,NDLS,New Delhi,2829,medium
2026-07-31 16:00:00,NDLS,New Delhi,3021,medium
2026-07-31 17:00:00,NDLS,New Delhi,4231,high
2026-07-31 18:00:00,NDLS,New Delhi,5278,high
2026-07-31 19:00:00,NDLS,New Delhi,5262,high
2026-07-31 20:00:00,NDLS,New Delhi,4516,high
2026-07-31 21:00:00,NDLS,New Delhi,3029,medium
2026-07-31 22:00:00,NDLS,New Delhi,3014,medium
2026-07-31 23:00:00,NDLS,New Delhi,1800,medium
2026-08-01 00:00:00,NDLS,New Delhi,1336,low
2026-08-01 01:00:00,NDLS,New Delhi,1395,low
2026-08-01 02:00:00,NDLS,New Delhi,929,low
2026-08-01 03:00:00,NDLS,New Delhi,115,low
2026-08-01 04:00:00,NDLS,New Delhi,917,low
2026-08-01 05:00:00,NDLS,New Delhi,1521,low
2026-08-01 06:00:00,NDLS,New Delhi,2657,medium
2026-08-01 07:00:00,NDLS,New Delhi,5790,high
2026-08-01 08:00:00,NDLS,New Delhi,7236,high
2026-08-01 09:00:00,NDLS,New Delhi,6821,high
2026-08-01 10:00:00,NDLS,New Delhi,4417,high
2026-08-01 11:00:00,NDLS,New Delhi,4277,high
2026-08-01 12:00:00,NDLS,New Delhi,4806,high
2026-08-01 13:00:00,NDLS,New Delhi,5046,high
2026-08-01 14:00:00,NDLS,New Delhi,4400,high
2026-08-01 15:00:00,NDLS,New Delhi,4379,high
2026-08-01 16:00:00,NDLS,New Delhi,3676,high
2026-08-01 17:00:00,NDLS,New Delhi,5523,high
2026-08-01 18:00:00,NDLS,New Delhi,7220,high
2026-08-01 19:00:00,NDLS,New Delhi,6830,high
2026-08-01 20:00:00,NDLS,New Delhi,6187,high
2026-08-01 21:00:00,NDLS,New Delhi,5900,high
2026-08-01 22:00:00,NDLS,New Delhi,3139,medium
2026-08-01 23:00:00,NDLS,New Delhi,1801,medium
2026-08-02 00:00:00,NDLS,New Delhi,545,low
2026-08-02 01:00:00,NDLS,New Delhi,635,low
2026-08-02 02:00:00,NDLS,New Delhi,431,low
2026-08-02 03:00:00,NDLS,New Delhi,640,low
2026-08-02 04:00:00,NDLS,New Delhi,0,low
2026-08-02 05:00:00,NDLS,New Delhi,640,low
2026-08-02 06:00:00,NDLS,New Delhi,1307,low
2026-08-02 07:00:00,NDLS,New Delhi,3199,medium
2026-08-02 08:00:00,NDLS,New Delhi,4146,high
2026-08-02 09:00:00,NDLS,New Delhi,3878,high
2026-08-02 10:00:00,NDLS,New Delhi,2844,medium
2026-08-02 11:00:00,NDLS,New Delhi,2407,medium
2026-08-02 12:00:00,NDLS,New Delhi,3492,high
2026-08-02 13:00:00,NDLS,New Delhi,2518,medium
2026-08-02 14:00:00,NDLS,New Delhi,1922,medium
2026-08-02 15:00:00,NDLS,New Delhi,1999,medium
2026-08-02 16:00:00,NDLS,New Delhi,2302,medium
2026-08-02 17:00:00,NDLS,New Delhi,2874,medium
2026-08-02 18:00:00,NDLS,New Delhi,4165,high
2026-08-02 19:00:00,NDLS,New Delhi,3774,high
2026-08-02 20:00:00,NDLS,New Delhi,3965,high
2026-08-02 21:00:00,NDLS,New Delhi,2706,medium
2026-08-02 22:00:00,NDLS,New Delhi,2478,medium
2026-08-02 23:00:00,NDLS,New Delhi,559,low
2026-08-03 00:00:00,NDLS,New Delhi,388,low
2026-08-03 01:00:00,NDLS,New Delhi,1153,low
2026-08-03 02:00:00,NDLS,New Delhi,761,low
2026-08-03 03:00:00,NDLS,New Delhi,1024,low
2026-08-03 04:00:00,NDLS,New Delhi,1284,low
2026-08-03 05:00:00,NDLS,New Delhi,1062,low
2026-08-03 06:00:00,NDLS,New Delhi,1798,low
2026-08-03 07:00:00,NDLS,New Delhi,4423,high
2026-08-03 08:00:00,NDLS,New Delhi,4544,high
2026-08-03 09:00:00,NDLS,New Delhi,4999,high
2026-08-03 10:00:00,NDLS,New Delhi,3138,medium
2026-08-03 11:00:00,NDLS,New Delhi,3062,medium
2026-08-03 12:00:00,NDLS,New Delhi,3335,medium
2026-08-03 13:00:00,NDLS,New Delhi,3587,high
2026-08-03 14:00:00,NDLS,New Delhi,2945,medium
2026-08-03 15:00:00,NDLS,New Delhi,1835,medium
2026-08-03 16:00:00,NDLS,New Delhi,3279,medium
2026-08-03 17:00:00,NDLS,New Delhi,4023,high
2026-08-03 18:00:00,NDLS,New Delhi,5103,high
2026-08-03 19:00:00,NDLS,New Delhi,5338,high
2026-08-03 20:00:00,NDLS,New Delhi,6027,high
2026-08-03 21:00:00,NDLS,New Delhi,4711,high
2026-08-03 22:00:00,NDLS,New Delhi,2370,medium
2026-08-03 23:00:00,NDLS,New Delhi,1662,low
2026-08-04 00:00:00,NDLS,New Delhi,893,low
2026-08-04 01:00:00,NDLS,New Delhi,772,low
2026-08-04 02:00:00,NDLS,New Delhi,469,low
2026-08-04 03:00:00,NDLS,New Delhi,645,low
2026-08-04 04:00:00,NDLS,New Delhi,961,low
2026-08-04 05:00:00,NDLS,New Delhi,860,low
2026-08-04 06:00:00,NDLS,New Delhi,2947,medium
2026-08-04 07:00:00,NDLS,New Delhi,4108,high
2026-08-04 08:00:00,NDLS,New Delhi,5191,high
2026-08-04 09:00:00,NDLS,New Delhi,5208,high
2026-08-04 10:00:00,NDLS,New Delhi,3789,high
2026-08-04 11:00:00,NDLS,New Delhi,3450,high
2026-08-04 12:00:00,NDLS,New Delhi,3834,high
2026-08-04 13:00:00,NDLS,New Delhi,3346,medium
2026-08-04 14:00:00,NDLS,New Delhi,3010,medium
2026-08-04 15:00:00,NDLS,New Delhi,2740,medium
2026-08-04 16:00:00,NDLS,New Delhi,3036,medium
2026-08-04 17:00:00,NDLS,New Delhi,4870,high
2026-08-04 18:00:00,NDLS,New Delhi,5484,high
2026-08-04 19:00:00,NDLS,New Delhi,4948,high
2026-08-04 20:00:00,NDLS,New Delhi,4989,high
2026-08-04 21:00:00,NDLS,New Delhi,3864,high
2026-08-04 22:00:00,NDLS,New Delhi,2767,medium
2026-08-04 23:00:00,NDLS,New Delhi,1539,low
2026-08-05 00:00:00,NDLS,New Delhi,441,low
2026-08-05 01:00:00,NDLS,New Delhi,1243,low
2026-08-05 02:00:00,NDLS,New Delhi,811,low
2026-08-05 03:00:00,NDLS,New Delhi,486,low
2026-08-05 04:00:00,NDLS,New Delhi,147,low
2026-08-05 05:00:00,NDLS,New Delhi,416,low
2026-08-05 06:00:00,NDLS,New Delhi,1389,low
2026-08-05 07:00:00,NDLS,New Delhi,4807,high
2026-08-05 08:00:00,NDLS,New Delhi,5223,high
2026-08-05 09:00:00,NDLS,New Delhi,5319,high
2026-08-05 10:00:00,NDLS,New Delhi,2941,medium
2026-08-05 11:00:00,NDLS,New Delhi,2384,medium
2026-08-05 12:00:00,NDLS,New Delhi,3558,high
2026-08-05 13:00:00,NDLS,New Delhi,3500,high
2026-08-05 14:00:00,NDLS,New Delhi,2699,medium
2026-08-05 15:00:00,NDLS,New Delhi,2822,medium
2026-08-05 16:00:00,NDLS,New Delhi,2774,medium
2026-08-05 17:00:00,NDLS,New Delhi,3302,medium
2026-08-05 18:00:00,NDLS,New Delhi,5220,high
2026-08-05 19:00:00,NDLS,New Delhi,5456,high
2026-08-05 20:00:00,NDLS,New Delhi,5085,high
2026-08-05 21:00:00,NDLS,New Delhi,3049,medium
2026-08-05 22:00:00,NDLS,New Delhi,2538,medium
2026-08-05 23:00:00,NDLS,New Delhi,961,low
2026-08-06 00:00:00,NDLS,New Delhi,906,low
2026-08-06 01:00:00,NDLS,New Delhi,1580,low
2026-08-06 02:00:00,NDLS,New Delhi,202,low
2026-08-06 03:00:00,NDLS,New Delhi,54,low
2026-08-06 04:00:00,NDLS,New Delhi,1050,low
2026-08-06 05:00:00,NDLS,New Delhi,62,low
2026-08-06 06:00:00,NDLS,New Delhi,2389,medium
2026-08-06 07:00:00,NDLS,New Delhi,4387,high
2026-08-06 08:00:00,NDLS,New Delhi,4927,high
2026-08-06 09:00:00,NDLS,New Delhi,4549,high
2026-08-06 10:00:00,NDLS,New Delhi,3203,medium
2026-08-06 11:00:00,NDLS,New Delhi,3216,medium
2026-08-06 12:00:00,NDLS,New Delhi,3743,high
2026-08-06 13:00:00,NDLS,New Delhi,4158,high
2026-08-06 14:00:00,NDLS,New Delhi,2524,medium
2026-08-06 15:00:00,NDLS,New Delhi,3139,medium
2026-08-06 16:00:00,NDLS,New Delhi,3169,medium
2026-08-06 17:00:00,NDLS,New Delhi,3927,high
2026-08-06 18:00:00,NDLS,New Delhi,4934,high
2026-08-06 19:00:00,NDLS,New Delhi,5411,high
2026-08-06 20:00:00,NDLS,New Delhi,4360,high
2026-08-06 21:00:00,NDLS,New Delhi,3984,high
2026-08-06 22:00:00,NDLS,New Delhi,2056,medium
2026-08-06 23:00:00,NDLS,New Delhi,1098,low
2026-08-07 00:00:00,NDLS,New Delhi,773,low
2026-08-07 01:00:00,NDLS,New Delhi,529,low
2026-08-07 02:00:00,NDLS,New Delhi,585,low
2026-08-07 03:00:00,NDLS,New Delhi,657,low
2026-08-07 04:00:00,NDLS,New Delhi,1232,low
2026-08-07 05:00:00,NDLS,New Delhi,0,low
2026-08-07 06:00:00,NDLS,New Delhi,2659,medium
2026-08-07 07:00:00,NDLS,New Delhi,4707,high
2026-08-07 08:00:00,NDLS,New Delhi,4485,high
2026-08-07 09:00:00,NDLS,New Delhi,5358,high
2026-08-07 10:00:00,NDLS,New Delhi,3184,medium
2026-08-07 11:00:00,NDLS,New Delhi,2991,medium
2026-08-07 12:00:00,NDLS,New Delhi,3640,high
2026-08-07 13:00:00,NDLS,New Delhi,3802,high
2026-08-07 14:00:00,NDLS,New Delhi,2986,medium
2026-08-07 15:00:00,NDLS,New Delhi,2244,medium
2026-08-07 16:00:00,NDLS,New Delhi,2549,medium
2026-08-07 17:00:00,NDLS,New Delhi,3875,high
2026-08-07 18:00:00,NDLS,New Delhi,5318,high
2026-08-07 19:00:00,NDLS,New Delhi,5448,high
2026-08-07 20:00:00,NDLS,New Delhi,5072,high
2026-08-07 21:00:00,NDLS,New Delhi,4187,high
2026-08-07 22:00:00,NDLS,New Delhi,2629,medium
2026-08-07 23:00:00,NDLS,New Delhi,1449,low
2026-08-08 00:00:00,NDLS,New Delhi,293,low
2026-08-08 01:00:00,NDLS,New Delhi,1173,low
2026-08-08 02:00:00,NDLS,New Delhi,947,low
2026-08-08 03:00:00,NDLS,New Delhi,758,low
2026-08-08 04:00:00,NDLS,New Delhi,2,low
2026-08-08 05:00:00,NDLS,New Delhi,766,low
2026-08-08 06:00:00,NDLS,New Delhi,1831,medium
2026-08-08 07:00:00,NDLS,New Delhi,3508,high
2026-08-08 08:00:00,NDLS,New Delhi,3504,high
2026-08-08 09:00:00,NDLS,New Delhi,3635,high
2026-08-08 10:00:00,NDLS,New Delhi,3293,medium
2026-08-08 11:00:00,NDLS,New Delhi,2094,medium
2026-08-08 12:00:00,NDLS,New Delhi,2333,medium
2026-08-08 13:00:00,NDLS,New Delhi,2829,medium
2026-08-08 14:00:00,NDLS,New Delhi,2659,medium
2026-08-08 15:00:00,NDLS,New Delhi,2096,medium
2026-08-08 16:00:00,NDLS,New Delhi,2254,medium
2026-08-08 17:00:00,NDLS,New Delhi,3340,medium
2026-08-08 18:00:00,NDLS,New Delhi,3165,medium
2026-08-08 19:00:00,NDLS,New Delhi,3602,high
2026-08-08 20:00:00,NDLS,New Delhi,3667,high
2026-08-08 21:00:00,NDLS,New Delhi,2779,medium
2026-08-08 22:00:00,NDLS,New Delhi,1622,low
2026-08-08 23:00:00,NDLS,New Delhi,889,low
2026-08-09 00:00:00,NDLS,New Delhi,1279,low
2026-08-09 01:00:00,NDLS,New Delhi,660,low
2026-08-09 02:00:00,NDLS,New Delhi,1047,low
2026-08-09 03:00:00,NDLS,New Delhi,608,low
2026-08-09 04:00:00,NDLS,New Delhi,645,low
2026-08-09 05:00:00,NDLS,New Delhi,574,low
2026-08-09 06:00:00,NDLS,New Delhi,1946,medium
2026-08-09 07:00:00,NDLS,New Delhi,3131,medium
2026-08-09 08:00:00,NDLS,New Delhi,3824,high
2026-08-09 09:00:00,NDLS,New Delhi,3282,medium
2026-08-09 10:00:00,NDLS,New Delhi,2767,medium
2026-08-09 11:00:00,NDLS,New Delhi,2186,medium
2026-08-09 12:00:00,NDLS,New Delhi,2944,medium
2026-08-09 13:00:00,NDLS,New Delhi,2916,medium
2026-08-09 14:00:00,NDLS,New Delhi,2189,medium
2026-08-09 15:00:00,NDLS,New Delhi,2112,medium
2026-08-09 16:00:00,NDLS,New Delhi,1866,medium
2026-08-09 17:00:00,NDLS,New Delhi,2916,medium
2026-08-09 18:00:00,NDLS,New Delhi,3689,high
2026-08-09 19:00:00,NDLS,New Delhi,4122,high
2026-08-09 20:00:00,NDLS,New Delhi,4015,high
2026-08-09 21:00:00,NDLS,New Delhi,2824,medium
2026-08-09 22:00:00,NDLS,New Delhi,2256,medium
2026-08-09 23:00:00,NDLS,New Delhi,1343,low
2026-08-10 00:00:00,NDLS,New Delhi,0,low
2026-08-10 01:00:00,NDLS,New Delhi,462,low
2026-08-10 02:00:00,NDLS,New Delhi,1259,low
2026-08-10 03:00:00,NDLS,New Delhi,1003,low
2026-08-10 04:00:00,NDLS,New Delhi,636,low
2026-08-10 05:00:00,NDLS,New Delhi,1026,low
2026-08-10 06:00:00,NDLS,New Delhi,2412,medium
2026-08-10 07:00:00,NDLS,New Delhi,4715,high
2026-08-10 08:00:00,NDLS,New Delhi,4850,high
2026-08-10 09:00:00,NDLS,New Delhi,4973,high
2026-08-10 10:00:00,NDLS,New Delhi,3583,high
2026-08-10 11:00:00,NDLS,New Delhi,3430,high
2026-08-10 12:00:00,NDLS,New Delhi,3753,high
2026-08-10 13:00:00,NDLS,New Delhi,2846,medium
2026-08-10 14:00:00,NDLS,New Delhi,3181,medium
2026-08-10 15:00:00,NDLS,New Delhi,2832,medium
2026-08-10 16:00:00,NDLS,New Delhi,2583,medium
2026-08-10 17:00:00,NDLS,New Delhi,3984,high
2026-08-10 18:00:00,NDLS,New Delhi,4902,high
2026-08-10 19:00:00,NDLS,New Delhi,5653,high
2026-08-10 20:00:00,NDLS,New Delhi,4895,high
2026-08-10 21:00:00,NDLS,New Delhi,4035,high
2026-08-10 22:00:00,NDLS,New Delhi,2354,medium
2026-08-10 23:00:00,NDLS,New Delhi,969,low
2026-08-11 00:00:00,NDLS,New Delhi,687,low
2026-08-11 01:00:00,NDLS,New Delhi,1079,low
2026-08-11 02:00:00,NDLS,New Delhi,437,low
2026-08-11 03:00:00,NDLS,New Delhi,67,low
2026-08-11 04:00:00,NDLS,New Delhi,911,low
2026-08-11 05:00:00,NDLS,New Delhi,353,low
2026-08-11 06:00:00,NDLS,New Delhi,2104,medium
2026-08-11 07:00:00,NDLS,New Delhi,4888,high
2026-08-11 08:00:00,NDLS,New Delhi,5388,high
2026-08-11 09:00:00,NDLS,New Delhi,5364,high
2026-08-11 10:00:00,NDLS,New Delhi,2485,medium
2026-08-11 11:00:00,NDLS,New Delhi,3272,medium
2026-08-11 12:00:00,NDLS,New Delhi,3813,high
2026-08-11 13:00:00,NDLS,New Delhi,3625,high
2026-08-11 14:00:00,NDLS,New Delhi,2888,medium
2026-08-11 15:00:00,NDLS,New Delhi,2545,medium
2026-08-11 16:00:00,NDLS,New Delhi,3292,medium
2026-08-11 17:00:00,NDLS,New Delhi,3801,high
2026-08-11 18:00:00,NDLS,New Delhi,5039,high
2026-08-11 19:00:00,NDLS,New Delhi,4755,high
2026-08-11 20:00:00,NDLS,New Delhi,5320,high
2026-08-11 21:00:00,NDLS,New Delhi,4065,high
2026-08-11 22:00:00,NDLS,New Delhi,2483,medium
2026-08-11 23:00:00,NDLS,New Delhi,1093,low
2026-08-12 00:00:00,NDLS,New Delhi,716,low
2026-08-12 01:00:00,NDLS,New Delhi,1696,low
2026-08-12 02:00:00,NDLS,New Delhi,0,low
2026-08-12 03:00:00,NDLS,New Delhi,657,low
2026-08-12 04:00:00,NDLS,New Delhi,1041,low
2026-08-12 05:00:00,NDLS,New Delhi,842,low
2026-08-12 06:00:00,NDLS,New Delhi,1941,medium
2026-08-12 07:00:00,NDLS,New Delhi,4442,high
2026-08-12 08:00:00,NDLS,New Delhi,4994,high
2026-08-12 09:00:00,NDLS,New Delhi,4813,high
2026-08-12 10:00:00,NDLS,New Delhi,3178,medium
2026-08-12 11:00:00,NDLS,New Delhi,3832,high
2026-08-12 12:00:00,NDLS,New Delhi,3923,high
2026-08-12 13:00:00,NDLS,New Delhi,3448,high
2026-08-12 14:00:00,NDLS,New Delhi,2850,medium
2026-08-12 15:00:00,NDLS,New Delhi,2891,medium
2026-08-12 16:00:00,NDLS,New Delhi,3119,medium
2026-08-12 17:00:00,NDLS,New Delhi,3777,high
2026-08-12 18:00:00,NDLS,New Delhi,5596,high
2026-08-12 19:00:00,NDLS,New Delhi,4938,high
2026-08-12 20:00:00,NDLS,New Delhi,5385,high
2026-08-12 21:00:00,NDLS,New Delhi,4018,high
2026-08-12 22:00:00,NDLS,New Delhi,2169,medium
2026-08-12 23:00:00,NDLS,New Delhi,1491,low
2026-08-13 00:00:00,NDLS,New Delhi,1199,low
2026-08-13 01:00:00,NDLS,New Delhi,1567,low
2026-08-13 02:00:00,NDLS,New Delhi,987,low
2026-08-13 03:00:00,NDLS,New Delhi,656,low
2026-08-13 04:00:00,NDLS,New Delhi,716,low
2026-08-13 05:00:00,NDLS,New Delhi,1233,low
2026-08-13 06:00:00,NDLS,New Delhi,2755,medium
2026-08-13 07:00:00,NDLS,New Delhi,4567,high
2026-08-13 08:00:00,NDLS,New Delhi,5215,high
2026-08-13 09:00:00,NDLS,New Delhi,5421,high
2026-08-13 10:00:00,NDLS,New Delhi,3577,high
2026-08-13 11:00:00,NDLS,New Delhi,3342,medium
2026-08-13 12:00:00,NDLS,New Delhi,3377,high
2026-08-13 13:00:00,NDLS,New Delhi,3385,high
2026-08-13 14:00:00,NDLS,New Delhi,2459,medium
2026-08-13 15:00:00,NDLS,New Delhi,3148,medium
2026-08-13 16:00:00,NDLS,New Delhi,2919,medium
2026-08-13 17:00:00,NDLS,New Delhi,4418,high
2026-08-13 18:00:00,NDLS,New Delhi,4592,high
2026-08-13 19:00:00,NDLS,New Delhi,5105,high
2026-08-13 20:00:00,NDLS,New Delhi,5174,high
2026-08-13 21:00:00,NDLS,New Delhi,3991,high
2026-08-13 22:00:00,NDLS,New Delhi,2320,medium
2026-08-13 23:00:00,NDLS,New Delhi,1716,low
2026-08-14 00:00:00,NDLS,New Delhi,496,low
2026-08-14 01:00:00,NDLS,New Delhi,63,low
2026-08-14 02:00:00,NDLS,New Delhi,353,low
2026-08-14 03:00:00,NDLS,New Delhi,628,low
2026-08-14 04:00:00,NDLS,New Delhi,976,low
2026-08-14 05:00:00,NDLS,New Delhi,0,low
2026-08-14 06:00:00,NDLS,New Delhi,2027,medium
2026-08-14 07:00:00,NDLS,New Delhi,4756,high
2026-08-14 08:00:00,NDLS,New Delhi,5527,high
2026-08-14 09:00:00,NDLS,New Delhi,5106,high
2026-08-14 10:00:00,NDLS,New Delhi,3792,high
2026-08-14 11:00:00,NDLS,New Delhi,3323,medium
2026-08-14 12:00:00,NDLS,New Delhi,3752,high
2026-08-14 13:00:00,NDLS,New Delhi,3537,high
2026-08-14 14:00:00,NDLS,New Delhi,2838,medium
2026-08-14 15:00:00,NDLS,New Delhi,3597,high
2026-08-14 16:00:00,NDLS,New Delhi,3079,medium
2026-08-14 17:00:00,NDLS,New Delhi,4459,high
2026-08-14 18:00:00,NDLS,New Delhi,5092,high
2026-08-14 19:00:00,NDLS,New Delhi,4820,high
2026-08-14 20:00:00,NDLS,New Delhi,5043,high
2026-08-14 21:00:00,NDLS,New Delhi,3990,high
2026-08-14 22:00:00,NDLS,New Delhi,2331,medium
2026-08-14 23:00:00,NDLS,New Delhi,1628,low
2026-08-15 00:00:00,NDLS,New Delhi,0,low
2026-08-15 01:00:00,NDLS,New Delhi,1285,low
2026-08-15 02:00:00,NDLS,New Delhi,532,low
2026-08-15 03:00:00,NDLS,New Delhi,1321,low
2026-08-15 04:00:00,NDLS,New Delhi,1289,low
2026-08-15 05:00:00,NDLS,New Delhi,1233,low
2026-08-15 06:00:00,NDLS,New Delhi,1544,low
2026-08-15 07:00:00,NDLS,New Delhi,3514,high
2026-08-15 08:00:00,NDLS,New Delhi,3489,high
2026-08-15 09:00:00,NDLS,New Delhi,3954,high
2026-08-15 10:00:00,NDLS,New Delhi,2510,medium
2026-08-15 11:00:00,NDLS,New Delhi,1828,medium
2026-08-15 12:00:00,NDLS,New Delhi,2404,medium
2026-08-15 13:00:00,NDLS,New Delhi,3194,medium
2026-08-15 14:00:00,NDLS,New Delhi,1694,low
2026-08-15 15:00:00,NDLS,New Delhi,2478,medium
2026-08-15 16:00:00,NDLS,New Delhi,2136,medium
2026-08-15 17:00:00,NDLS,New Delhi,3039,medium
2026-08-15 18:00:00,NDLS,New Delhi,3345,medium
2026-08-15 19:00:00,NDLS,New Delhi,4031,high
2026-08-15 20:00:00,NDLS,New Delhi,4118,high
2026-08-15 21:00:00,NDLS,New Delhi,3825,high
2026-08-15 22:00:00,NDLS,New Delhi,1856,medium
2026-08-15 23:00:00,NDLS,New Delhi,752,low
2026-08-16 00:00:00,NDLS,New Delhi,803,low
2026-08-16 01:00:00,NDLS,New Delhi,623,low
2026-08-16 02:00:00,NDLS,New Delhi,381,low
2026-08-16 03:00:00,NDLS,New Delhi,885,low
2026-08-16 04:00:00,NDLS,New Delhi,658,low
2026-08-16 05:00:00,NDLS,New Delhi,673,low
2026-08-16 06:00:00,NDLS,New Delhi,1999,medium
2026-08-16 07:00:00,NDLS,New Delhi,3010,medium
2026-08-16 08:00:00,NDLS,New Delhi,4229,high
2026-08-16 09:00:00,NDLS,New Delhi,3630,high
2026-08-16 10:00:00,NDLS,New Delhi,2678,medium
2026-08-16 11:00:00,NDLS,New Delhi,2500,medium
2026-08-16 12:00:00,NDLS,New Delhi,2661,medium
2026-08-16 13:00:00,NDLS,New Delhi,1362,low
2026-08-16 14:00:00,NDLS,New Delhi,2049,medium
2026-08-16 15:00:00,NDLS,New Delhi,1743,low
2026-08-16 16:00:00,NDLS,New Delhi,2079,medium
2026-08-16 17:00:00,NDLS,New Delhi,3014,medium
2026-08-16 18:00:00,NDLS,New Delhi,4058,high
2026-08-16 19:00:00,NDLS,New Delhi,3220,medium
2026-08-16 20:00:00,NDLS,New Delhi,3792,high
2026-08-16 21:00:00,NDLS,New Delhi,3202,medium
2026-08-16 22:00:00,NDLS,New Delhi,1589,low
2026-08-16 23:00:00,NDLS,New Delhi,1030,low
2026-08-17 00:00:00,NDLS,New Delhi,1414,low
2026-08-17 01:00:00,NDLS,New Delhi,834,low
2026-08-17 02:00:00,NDLS,New Delhi,970,low
2026-08-17 03:00:00,NDLS,New Delhi,633,low
2026-08-17 04:00:00,NDLS,New Delhi,246,low
2026-08-17 05:00:00,NDLS,New Delhi,495,low
2026-08-17 06:00:00,NDLS,New Delhi,2270,medium
2026-08-17 07:00:00,NDLS,New Delhi,5157,high
2026-08-17 08:00:00,NDLS,New Delhi,4711,high
2026-08-17 09:00:00,NDLS,New Delhi,4828,high
2026-08-17 10:00:00,NDLS,New Delhi,3265,medium
2026-08-17 11:00:00,NDLS,New Delhi,2872,medium
2026-08-17 12:00:00,NDLS,New Delhi,3587,high
